"","Date.time","Sample","Details","soilmass_g","BulkDensity","soil_pctC","temperature","CO2_ppmv","Datetime","Site","Treatment","Plot","Canopy","Depth","SoilVolume","ugCO2_C.L","Diff_time_hr","Diff_ugCO2_C.L","Cr","Cum.Elapsed.time.hr","Cum.Elapsed.days","Flux_ugCO2_C.gsoil.hr","Flux_ugCO2_C.gsoil.day"
"276","7/17/19 13:48","ARBAddP8Can0-5",56,50.04,6.268287418,2.838307935,25,19465.8,2019-07-17 13:48:00,"Ponderosa Pine Meadow","Addition","P8","Canopy","0-5",0.00798304172465118,9547.73612857388,168.383333333333,7470.1281857504,44.3638217504725,814.633333333333,33.9430555555556,0.402581291340369,9.66195099216886
"277","8/1/19 11:06","ARBAddP8Can0-5",56,50.04,6.268287418,2.838307935,25,15865.6,2019-08-01 11:06:00,"Ponderosa Pine Meadow","Addition","P8","Canopy","0-5",0.00798304172465118,7781.8821893527,162.333333333333,5221.34002383127,32.1643122617943,1171.93333333333,48.8305555555556,0.291876350019148,7.00503240045954
"278","8/20/19 13:09","ARBAddP8Can0-5",56,50.04,6.268287418,2.838307935,25,12334,2019-08-20 13:09:00,"Ponderosa Pine Meadow","Addition","P8","Canopy","0-5",0.00798304172465118,6049.67570867009,119.216666666667,5189.99785764155,43.5341634920303,1629.98333333333,67.9159722222222,0.395052523982735,9.48126057558563
"279","9/4/19 13:33","ARBAddP8Can0-5",56,50.04,6.268287418,2.838307935,25,23602,2019-09-04 13:33:00,"Ponderosa Pine Meadow","Addition","P8","Canopy","0-5",0.00798304172465118,11576.491493111,261.933333333333,10634.5588491245,40.6002501239163,1990.38333333333,82.9326388888889,0.368428608688433,8.84228660852238
"280","9/14/19 11:56","ARBAddP8Can0-5",56,50.04,6.268287418,2.838307935,25,22677.9,2019-09-14 11:56:00,"Ponderosa Pine Meadow","Addition","P8","Canopy","0-5",0.00798304172465118,11123.2317783079,236.4,9338.49406133546,39.5029359616559,2228.76666666667,92.8652777777778,0.358470987026945,8.60330368864669
"281","8/5/19 15:55","ARBAddP8IC0-5",110,50,6.268287418,2.140054891,25,8979.7,2019-08-05 15:55:00,"Ponderosa Pine Meadow","Addition","P8","Intercanopy","0-5",0.00797666039633411,4404.43270318995,27.9833333333333,4005.81332193195,143.149969812934,27.9833333333333,1.16597222222222,1.30005939584711,31.2014255003306
"282","8/8/19 13:21","ARBAddP8IC0-5",110,50,6.268287418,2.140054891,25,9746.6,2019-08-08 13:21:00,"Ponderosa Pine Meadow","Addition","P8","Intercanopy","0-5",0.00797666039633411,4780.58774623998,69.4333333333333,376.155043050032,5.41749941982763,97.4166666666667,4.05902777777778,0.0492006462309906,1.18081550954377
"283","8/15/19 12:05","ARBAddP8IC0-5",110,50,6.268287418,2.140054891,25,5500,2019-08-15 12:05:00,"Ponderosa Pine Meadow","Addition","P8","Intercanopy","0-5",0.00797666039633411,2697.68253589148,44.5833333333333,174.27029181859,3.9088663585478,264.15,11.00625,0.0354995424950594,0.851989019881427
"284","8/20/19 14:16","ARBAddP8IC0-5",110,50,6.268287418,2.140054891,25,6471,2019-08-20 14:16:00,"Ponderosa Pine Meadow","Addition","P8","Intercanopy","0-5",0.00797666039633411,3173.94612540977,120.133333333333,2533.27104752224,21.0871618828155,386.333333333333,16.0972222222222,0.191509386787354,4.5962252828965
"285","9/4/19 14:38","ARBAddP8IC0-5",110,50,6.268287418,2.140054891,25,8525,2019-09-04 14:38:00,"Ponderosa Pine Meadow","Addition","P8","Intercanopy","0-5",0.00797666039633411,4181.40793063179,263.933333333333,1953.80883881275,7.4026604147995,746.7,31.1125,0.0672294813551261,1.61350755252303
"286","9/14/19 14:33","ARBAddP8IC0-5",110,50,6.268287418,2.140054891,25,15788.3,2019-09-14 14:33:00,"Ponderosa Pine Meadow","Addition","P8","Intercanopy","0-5",0.00797666039633411,7743.96748753008,238.216666666667,6826.2158888198,28.6554924319029,986.616666666667,41.1090277777778,0.260243451168056,6.24584282803333
"287","6/14/19 11:31","ARBAddP9Can0-5",57,50,7.557864451,2.556952278,25,12424.8,2019-06-14 11:31:00,"Ponderosa Pine Meadow","Addition","P9","Canopy","0-5",0.00661562539579343,6094.21199489899,20.2833333333333,5642.12945065696,278.165790500754,20.2833333333333,0.845138888888889,2.52624607616975,60.6299058280739
"288","6/17/19 14:56","ARBAddP9Can0-5",57,50,7.557864451,2.556952278,25,14950.8,2019-06-17 14:56:00,"Ponderosa Pine Meadow","Addition","P9","Canopy","0-5",0.00661562539579343,7333.18401047387,72.55,5612.89638172257,77.3659046412484,95.7,3.9875,0.702621672770889,16.8629201465013
"289","6/20/19 10:14","ARBAddP9Can0-5",57,50,7.557864451,2.556952278,25,8739.3,2019-06-20 10:14:00,"Ponderosa Pine Meadow","Addition","P9","Canopy","0-5",0.00661562539579343,4286.5194519848,45.7,3304.85730156058,72.3163523317413,163,6.79166666666667,0.656762648606408,15.7623035665538
"290","6/25/19 10:37","ARBAddP9Can0-5",57,50,7.557864451,2.556952278,25,9390,2019-06-25 10:37:00,"Ponderosa Pine Meadow","Addition","P9","Canopy","0-5",0.00661562539579343,4605.67982036745,120.383333333333,319.160368382652,2.65120062341951,283.383333333333,11.8076388888889,0.0240776738217713,0.577864171722512
"291","7/1/19 12:02","ARBAddP9Can0-5",57,50,7.557864451,2.556952278,25,8336.3,2019-07-01 12:02:00,"Ponderosa Pine Meadow","Addition","P9","Canopy","0-5",0.00661562539579343,4088.85289526402,94.6333333333333,3023.46448868041,31.9492548997578,428.8,17.8666666666667,0.29015674314862,6.96376183556688
"292","7/5/19 10:16","ARBAddP9Can0-5",57,50,7.557864451,2.556952278,25,7720.5,2019-07-05 10:16:00,"Ponderosa Pine Meadow","Addition","P9","Canopy","0-5",0.00661562539579343,3786.81054879094,92.85,1616.50042427955,17.4098053234201,523.033333333333,21.7930555555556,0.158112369986236,3.79469687966967
"293","7/9/19 16:43","ARBAddP9Can0-5",57,50,7.557864451,2.556952278,25,9008.7,2019-07-09 16:43:00,"Ponderosa Pine Meadow","Addition","P9","Canopy","0-5",0.00661562539579343,4418.6568474701,102.45,631.846298679165,6.16736260301771,625.483333333333,26.0618055555556,0.0560107536880863,1.34425808851407
"294","7/17/19 13:49","ARBAddP9Can0-5",57,50,7.557864451,2.556952278,25,13086,2019-07-17 13:49:00,"Ponderosa Pine Meadow","Addition","P9","Canopy","0-5",0.00661562539579343,6418.52248448652,168.4,4600.62779670933,27.3196424982739,814.583333333333,33.9409722222222,0.248111529240824,5.95467670177978
"295","7/24/19 14:00","ARBAddP9Can0-5",57,50,7.557864451,2.556952278,25,16368.6,2019-07-24 14:00:00,"Ponderosa Pine Meadow","Addition","P9","Canopy","0-5",0.00661562539579343,8028.59751945332,168.183333333333,1610.0750349668,9.57333288058742,982.766666666667,40.9486111111111,0.0869430945549189,2.08663426931805
"296","8/1/19 11:07","ARBAddP9Can0-5",57,50,7.557864451,2.556952278,25,14322.4,2019-08-01 11:07:00,"Ponderosa Pine Meadow","Addition","P9","Canopy","0-5",0.00661562539579343,7024.96151855493,162.333333333333,4508.66134662212,27.7740945377132,1171.88333333333,48.8284722222222,0.252238771772604,6.0537305225425
"297","8/9/19 14:40","ARBAddP9Can0-5",57,50,7.557864451,2.556952278,25,11183.6,2019-08-09 14:40:00,"Ponderosa Pine Meadow","Addition","P9","Canopy","0-5",0.00661562539579343,5485.41861970835,95.8333333333333,441.242765325087,4.604272333827,1367.43333333333,56.9763888888889,0.04181508048135,1.0035619315524
"298","8/20/19 13:10","ARBAddP9Can0-5",57,50,7.557864451,2.556952278,25,10392.9,2019-08-20 13:10:00,"Ponderosa Pine Meadow","Addition","P9","Canopy","0-5",0.00661562539579343,5097.58996859392,119.233333333333,4269.05808866157,35.8042333407457,1629.93333333333,67.9138888888889,0.325166886353984,7.80400527249561
"299","9/4/19 13:34","ARBAddP9Can0-5",57,50,7.557864451,2.556952278,25,18025,2019-09-04 13:34:00,"Ponderosa Pine Meadow","Addition","P9","Canopy","0-5",0.00661562539579343,8841.04140171707,261.95,7945.4107998011,30.3317839274713,1990.33333333333,82.9305555555556,0.275467195272509,6.61121268654021
"300","9/14/19 11:57","ARBAddP9Can0-5",57,50,7.557864451,2.556952278,25,19334.6,2019-09-14 11:57:00,"Ponderosa Pine Meadow","Addition","P9","Canopy","0-5",0.00661562539579343,9483.38413789952,236.416666666667,7994.21432931405,33.8140895141941,2228.71666666667,92.8631944444444,0.307092798150008,7.37022715560018
"301","8/5/19 15:54","ARBAddP9IC0-5",109,50,7.557864451,2.163009113,25,7999.6,2019-08-05 15:54:00,"Ponderosa Pine Meadow","Addition","P9","Intercanopy","0-5",0.00661562539579343,3923.70567529409,28.05,3314.17656850275,118.152462335214,28.05,1.16875,1.07303703243595,25.7528887784627
"302","8/13/19 15:29","ARBAddP9IC0-5",109,50,7.557864451,2.163009113,25,8024.8,2019-08-13 15:29:00,"Ponderosa Pine Meadow","Addition","P9","Intercanopy","0-5",0.00661562539579343,3936.06596618581,95.9833333333333,1712.53792255729,17.842034268699,219.633333333333,9.15138888888889,0.16203778682147,3.88890688371529
"303","8/20/19 14:15","ARBAddP9IC0-5",109,50,7.557864451,2.163009113,25,8929.3,2019-08-20 14:15:00,"Ponderosa Pine Meadow","Addition","P9","Intercanopy","0-5",0.00661562539579343,4379.7121214065,122.183333333333,1971.31925090935,16.1341092694804,386.4,16.1,0.146526753563568,3.51664208552562
"304","9/4/19 14:38","ARBAddP9IC0-5",109,50,7.557864451,2.163009113,25,11003.5,2019-09-04 14:38:00,"Ponderosa Pine Meadow","Addition","P9","Intercanopy","0-5",0.00661562539579343,5397.08177885125,262.716666666667,4506.11081040637,17.1519792313888,746.783333333333,31.1159722222222,0.155770844983627,3.73850027960705
"305","9/14/19 14:32","ARBAddP9IC0-5",109,50,7.557864451,2.163009113,25,15901.1,2019-09-14 14:32:00,"Ponderosa Pine Meadow","Addition","P9","Intercanopy","0-5",0.00661562539579343,7799.29450390254,238.216666666667,6595.39236129425,27.6865277882638,986.683333333333,41.1118055555556,0.251443508067454,6.0346441936189
"306","2/15/19 16:05","ARBCtrlP11Can0-5",23,50.01,5.145876247,1.963747473,25,10460.3,2019-02-15 16:05:00,"Ponderosa Pine Meadow","Ambient","P11","Canopy","0-5",0.00971846146303176,5130.64884185193,47.9166666666667,2678.70066059348,55.9033181341248,240.016666666667,10.0006944444444,0.507601234383618,12.1824296252068
"307","2/25/19 10:11","ARBCtrlP11Can0-5",23,50.01,5.145876247,1.963747473,25,7206.6,2019-02-25 10:11:00,"Ponderosa Pine Meadow","Ambient","P11","Canopy","0-5",0.00971846146303176,3534.74890239191,68.3833333333333,616.003544877475,9.0080947337676,474.116666666667,19.7548611111111,0.0817933560819143,1.96304054596594
"308","3/1/19 15:12","ARBCtrlP11Can0-5",23,50.01,5.145876247,1.963747473,25,12009,2019-03-01 15:12:00,"Ponderosa Pine Meadow","Ambient","P11","Canopy","0-5",0.00971846146303176,5890.26719518559,101.016666666667,2355.51829279368,23.318115421155,575.133333333333,23.9638888888889,0.211728115008844,5.08147476021226
"309","3/12/19 9:25","ARBCtrlP11Can0-5",23,50.01,5.145876247,1.963747473,25,14671,2019-03-12 09:25:00,"Ponderosa Pine Meadow","Ambient","P11","Canopy","0-5",0.00971846146303176,7195.94554255707,141.6,4087.33238328925,28.8653416898958,833.35,34.7229166666667,0.262096840791138,6.2903241789873
"310","3/19/19 13:07","ARBCtrlP11Can0-5",23,50.01,5.145876247,1.963747473,25,11630.5,2019-03-19 13:07:00,"Ponderosa Pine Meadow","Ambient","P11","Canopy","0-5",0.00971846146303176,5704.61758794288,94.4666666666667,800.181688918792,8.47051893703732,1005.05,41.8770833333333,0.0769121764470961,1.84589223473031
"311","3/25/19 14:20","ARBCtrlP11Can0-5",23,50.01,5.145876247,1.963747473,25,12410.3,2019-03-25 14:20:00,"Ponderosa Pine Meadow","Ambient","P11","Canopy","0-5",0.00971846146303176,6087.09992275891,96.85,2087.95723400662,21.5586704595418,1150.26666666667,47.9277777777778,0.195752382902886,4.69805718966927
"312","4/1/19 13:53","ARBCtrlP11Can0-5",23,50.01,5.145876247,1.963747473,25,17600.3,2019-04-01 13:53:00,"Ponderosa Pine Meadow","Ambient","P11","Canopy","0-5",0.00971846146303176,8632.73126117287,167.55,2545.63133841396,15.1932637327004,1317.81666666667,54.9090277777778,0.137954591649309,3.31091019958341
"313","4/8/19 15:20","ARBCtrlP11Can0-5",23,50.01,5.145876247,1.963747473,25,18052.7,2019-04-08 15:20:00,"Ponderosa Pine Meadow","Ambient","P11","Canopy","0-5",0.00971846146303176,8854.62791194329,119.033333333333,3732.51355665945,31.3568767011435,1487.26666666667,61.9694444444444,0.284719938836678,6.83327853208027
"314","4/14/19 16:35","ARBCtrlP11Can0-5",23,50.01,5.145876247,1.963747473,25,16357.4,2019-04-14 16:35:00,"Ponderosa Pine Meadow","Ambient","P11","Canopy","0-5",0.00971846146303176,8023.10405683478,123.566666666667,4999.73766570113,40.4618640331896,1632.51666666667,68.0215277777778,0.367393078160989,8.81743387586373
"315","8/5/19 15:59","ARBCtrlP11IC0-5",115,50,5.145876247,2.674657291,25,11263.8,2019-08-05 15:59:00,"Ponderosa Pine Meadow","Ambient","P11","Intercanopy","0-5",0.00971651815939988,5524.75573595899,27.6166666666667,5075.27277670609,183.775719132387,27.6166666666667,1.15069444444444,1.66901432601651,40.0563438243963
"316","8/8/19 13:26","ARBCtrlP11IC0-5",115,50,5.145876247,2.674657291,25,14849.5,2019-08-08 13:26:00,"Ponderosa Pine Meadow","Ambient","P11","Intercanopy","0-5",0.00971651815939988,7283.49760304009,69.45,1758.7418670811,25.3238569774097,97.0666666666667,4.04444444444444,0.22998620429744,5.51966890313855
"317","8/13/19 15:34","ARBCtrlP11IC0-5",115,50,5.145876247,2.674657291,25,12556.1,2019-08-13 15:34:00,"Ponderosa Pine Meadow","Ambient","P11","Intercanopy","0-5",0.00971651815939988,6158.61303434673,96,2927.08364898902,30.4904546769689,219.2,9.13333333333333,0.276908211285296,6.64579707084711
"318","8/20/19 14:19","ARBCtrlP11IC0-5",115,50,5.145876247,2.674657291,25,14197.1,2019-08-20 14:19:00,"Ponderosa Pine Meadow","Ambient","P11","Intercanopy","0-5",0.00971651815939988,6963.50340550998,120.166666666667,6203.44361321591,51.6236639102572,385.95,16.08125,0.468835790900174,11.2520589816042
"319","9/4/19 14:46","ARBCtrlP11IC0-5",115,50,5.145876247,2.674657291,25,29681.7,2019-09-04 14:46:00,"Ponderosa Pine Meadow","Ambient","P11","Intercanopy","0-5",0.00971651815939988,14558.5097682855,262.816666666667,13692.1612840773,52.097766316484,746.4,31.1,0.473141494133044,11.3553958591931
"320","9/14/19 14:40","ARBCtrlP11IC0-5",115,50,5.145876247,2.674657291,25,25615.3,2019-09-14 14:40:00,"Ponderosa Pine Meadow","Ambient","P11","Intercanopy","0-5",0.00971651815939988,12563.9904475675,238.3,10902.3161030051,45.7503823038399,986.3,41.0958333333333,0.415495822007014,9.97189972816833
"321","6/17/19 14:57","ARBCtrlP2Can0-5",58,50,5.908133,3.657894291,25,25859.4,2019-06-17 14:57:00,"Ponderosa Pine Meadow","Ambient","P2","Canopy","0-5",0.00846291036440784,12683.7185033877,72.55,10218.0857143562,140.841980900844,95.6166666666667,3.98402777777778,1.27909870214528,30.6983688514868
"322","6/20/19 10:15","ARBCtrlP2Can0-5",58,50,5.908133,3.657894291,25,14424.5,2019-06-20 10:15:00,"Ponderosa Pine Meadow","Ambient","P2","Canopy","0-5",0.00846291036440784,7075.04031617575,45.7,5858.87598022249,128.20297549721,162.916666666667,6.78819444444444,1.16431378287056,27.9435307888935
"323","6/25/19 10:38","ARBCtrlP2Can0-5",58,50,5.908133,3.657894291,25,27246.4,2019-06-25 10:38:00,"Ponderosa Pine Meadow","Ambient","P2","Canopy","0-5",0.00846291036440784,13364.0249901661,120.383333333333,6288.98467399036,52.241323610608,283.3,11.8041666666667,0.474445252766819,11.3866860664037
"324","7/1/19 12:03","ARBCtrlP2Can0-5",58,50,5.908133,3.657894291,25,18610.4,2019-07-01 12:03:00,"Ponderosa Pine Meadow","Ambient","P2","Canopy","0-5",0.00846291036440784,9128.17292108269,94.55,7789.53379799995,82.3853389529345,428.716666666667,17.8631944444444,0.74820717130276,17.9569721112662
"325","7/5/19 10:16","ARBCtrlP2Can0-5",58,50,5.908133,3.657894291,25,13289.1,2019-07-05 10:16:00,"Ponderosa Pine Meadow","Ambient","P2","Canopy","0-5",0.00846291036440784,6518.14054322099,92.8333333333333,2977.0153002897,32.0683874357956,522.933333333333,21.7888888888889,0.291238681014409,6.98972834434581
"326","7/9/19 16:45","ARBCtrlP2Can0-5",58,50,5.908133,3.657894291,25,18213.8,2019-07-09 16:45:00,"Ponderosa Pine Meadow","Ambient","P2","Canopy","0-5",0.00846291036440784,8933.64548585822,102.483333333333,2415.50494263723,23.5697343565187,625.416666666667,26.0590277777778,0.214055613479032,5.13733472349676
"327","7/17/19 13:50","ARBCtrlP2Can0-5",58,50,5.908133,3.657894291,25,27729.7,2019-07-17 13:50:00,"Ponderosa Pine Meadow","Ambient","P2","Canopy","0-5",0.00846291036440784,13601.0777119109,168.4,12572.4268365888,74.6581166068218,814.5,33.9375,0.678030083399834,16.272722001596
"328","7/24/19 14:00","ARBCtrlP2Can0-5",58,50,5.908133,3.657894291,25,27787.7,2019-07-24 14:00:00,"Ponderosa Pine Meadow","Ambient","P2","Canopy","0-5",0.00846291036440784,13629.5260004712,168.166666666667,28.4482885603102,0.169167226324937,982.666666666667,40.9444444444444,0.00153634291603781,0.0368722299849074
"329","8/1/19 11:08","ARBCtrlP2Can0-5",58,50,5.908133,3.657894291,25,23891.6,2019-08-01 11:08:00,"Ponderosa Pine Meadow","Ambient","P2","Canopy","0-5",0.00846291036440784,11718.5367408191,162.35,8152.29852591729,50.2143426296106,1171.8,48.825,0.456036616893598,10.9448788054463
"330","8/20/19 13:10","ARBCtrlP2Can0-5",58,50,5.908133,3.657894291,25,20433.1,2019-08-20 13:10:00,"Ponderosa Pine Meadow","Ambient","P2","Canopy","0-5",0.00846291036440784,10022.1849134771,119.216666666667,8818.47896596234,73.97018565046,1629.83333333333,67.9097222222222,0.671782432040348,16.1227783689683
"331","9/4/19 13:35","ARBCtrlP2Can0-5",58,50,5.908133,3.657894291,25,43230.1,2019-09-04 13:35:00,"Ponderosa Pine Meadow","Ambient","P2","Canopy","0-5",0.00846291036440784,21203.8337808804,261.95,19520.9213174445,74.5215549434798,1990.25,82.9270833333333,0.676789857685695,16.2429565844567
"332","9/14/19 11:58","ARBCtrlP2Can0-5",58,50,5.908133,3.657894291,25,32598.5,2019-09-14 11:58:00,"Ponderosa Pine Meadow","Ambient","P2","Canopy","0-5",0.00846291036440784,15989.1643902288,236.35,15560.870501076,65.8382504805415,2228.63333333333,92.8597222222222,0.597929823214182,14.3503157571404
"333","8/5/19 15:56","ARBCtrlP2IC0-5",112,50,5.908133,3.191465056,25,19953.9,2019-08-05 15:56:00,"Ponderosa Pine Meadow","Ambient","P2","Intercanopy","0-5",0.00846291036440784,9787.1431914409,27.8,9433.10914518518,339.320472848388,27.8,1.15833333333333,3.08164067031449,73.9593760875477
"334","8/8/19 13:22","ARBCtrlP2IC0-5",112,50,5.908133,3.191465056,25,23045.6,2019-08-08 13:22:00,"Ponderosa Pine Meadow","Ambient","P2","Intercanopy","0-5",0.00846291036440784,11303.5841180256,69.4333333333333,1516.44092658467,21.8402437818243,97.2333333333333,4.05138888888889,0.198348725977772,4.76036942346653
"335","8/13/19 15:31","ARBCtrlP2IC0-5",112,50,5.908133,3.191465056,25,16483.4,2019-08-13 15:31:00,"Ponderosa Pine Meadow","Ambient","P2","Intercanopy","0-5",0.00846291036440784,8084.90551129338,96,3300.63910704991,34.3816573651033,219.383333333333,9.14097222222222,0.312247335858395,7.49393606060148
"336","8/20/19 14:17","ARBCtrlP2IC0-5",112,50,5.908133,3.191465056,25,15714.2,2019-08-20 14:17:00,"Ponderosa Pine Meadow","Ambient","P2","Intercanopy","0-5",0.00846291036440784,7707.62234645561,120.15,6545.70595386046,54.4794503026256,386.15,16.0895833333333,0.494771471758385,11.8745153222012
"337","8/24/19 14:43","ARBCtrlP2IC0-5",112,50,5.908133,3.191465056,25,17089.1,2019-08-24 14:43:00,"Ponderosa Pine Meadow","Ambient","P2","Intercanopy","0-5",0.00846291036440784,8381.9939316551,96.4333333333333,674.371585199488,6.99313776563589,482.583333333333,20.1076388888889,0.063510278559952,1.52424668543885
"338","9/4/19 14:40","ARBCtrlP2IC0-5",112,50,5.908133,3.191465056,25,43842.6,2019-09-04 14:40:00,"Ponderosa Pine Meadow","Ambient","P2","Intercanopy","0-5",0.00846291036440784,21504.2575178319,262.75,19909.534748933,75.773681251886,746.533333333333,31.1055555555556,0.688161418393378,16.5158740414411
"339","9/14/19 14:35","ARBCtrlP2IC0-5",112,50,5.908133,3.191465056,25,36376.5,2019-09-14 14:35:00,"Ponderosa Pine Meadow","Ambient","P2","Intercanopy","0-5",0.00846291036440784,17842.2270485193,238.166666666667,17406.9682335466,73.0873403787821,986.45,41.1020833333333,0.663764607852023,15.9303505884486
"340","6/14/19 11:37","ARBCtrlP5Can0-5",59,50.01,6.864405573,3.176974668,25,12558.4,2019-06-14 11:37:00,"Ponderosa Pine Meadow","Ambient","P5","Canopy","0-5",0.00728540868807432,6159.74115613446,20.1833333333333,5499.49561766837,272.477074368375,20.1833333333333,0.840972222222222,2.47408747650341,59.3780994360818
"341","6/17/19 14:59","ARBCtrlP5Can0-5",59,50.01,6.864405573,3.176974668,25,14024.9,2019-06-17 14:59:00,"Ponderosa Pine Meadow","Ambient","P5","Canopy","0-5",0.00728540868807432,6879.04141774989,72.5833333333333,5163.85486143009,71.1438098015626,95.55,3.98125,0.645984654924846,15.5036317181963
"342","6/20/19 10:16","ARBCtrlP5Can0-5",59,50.01,6.864405573,3.176974668,25,3836.9,2019-06-20 10:16:00,"Ponderosa Pine Meadow","Ambient","P5","Canopy","0-5",0.00728540868807432,1881.95238581128,45.7166666666667,1064.01504092898,23.2741168267367,162.833333333333,6.78472222222222,0.211328608475362,5.07188660340869
"343","6/25/19 10:39","ARBCtrlP5Can0-5",59,50.01,6.864405573,3.176974668,25,4283.2,2019-06-25 10:39:00,"Ponderosa Pine Meadow","Ambient","P5","Canopy","0-5",0.00728540868807432,2100.85706140552,120.383333333333,218.904675594248,1.81839686219783,283.216666666667,11.8006944444444,0.0165110144202242,0.39626434608538
"344","7/5/19 10:17","ARBCtrlP5Can0-5",59,50.01,6.864405573,3.176974668,25,8203.4,2019-07-05 10:17:00,"Ponderosa Pine Meadow","Ambient","P5","Canopy","0-5",0.00728540868807432,4023.66707544221,92.85,1356.98336432679,14.6147912151512,522.85,21.7854166666667,0.132702070443672,3.18484969064812
"345","7/9/19 16:46","ARBCtrlP5Can0-5",59,50.01,6.864405573,3.176974668,25,12981.7,2019-07-09 16:46:00,"Ponderosa Pine Meadow","Ambient","P5","Canopy","0-5",0.00728540868807432,6367.36461385135,102.483333333333,2343.69753840914,22.8690603845419,625.333333333333,26.0555555555556,0.207650702459841,4.98361685903618
"346","7/10/19 13:26","ARBCtrlP5Can0-5",59,50.01,6.864405573,3.176974668,25,4583.7,2019-07-10 13:26:00,"Ponderosa Pine Meadow","Ambient","P5","Canopy","0-5",0.00728540868807432,2248.24862541196,1.85,43.5553107613023,23.5434112223256,646,26.9166666666667,0.21377379727946,5.13057113470705
"347","7/17/19 13:51","ARBCtrlP5Can0-5",59,50.01,6.864405573,3.176974668,25,20613.7,2019-07-17 13:51:00,"Ponderosa Pine Meadow","Ambient","P5","Canopy","0-5",0.00728540868807432,10110.7669982011,168.416666666667,7862.51837278917,46.684918591524,814.416666666667,33.9340277777778,0.423898314001702,10.1735595360409
"348","8/1/19 11:08","ARBCtrlP5Can0-5",59,50.01,6.864405573,3.176974668,25,14570.7,2019-08-01 11:08:00,"Ponderosa Pine Meadow","Ambient","P5","Canopy","0-5",0.00728540868807432,7146.74962285709,162.333333333333,4357.1006368784,26.8404556686554,1171.7,48.8208333333333,0.243710908109973,5.84906179463935
"349","8/5/19 14:52","ARBCtrlP5Can0-5",59,50.01,6.864405573,3.176974668,25,16202.1,2019-08-05 14:52:00,"Ponderosa Pine Meadow","Ambient","P5","Canopy","0-5",0.00728540868807432,7946.93131177588,99.7333333333333,800.181688918792,8.02321212151195,1271.43333333333,52.9763888888889,0.0728506377176037,1.74841530522249
"350","8/20/19 13:12","ARBCtrlP5Can0-5",59,50.01,6.864405573,3.176974668,25,14692,2019-08-20 13:12:00,"Ponderosa Pine Meadow","Ambient","P5","Canopy","0-5",0.00728540868807432,7206.24578496684,119.25,6279.27301686114,52.6563774998838,1629.76666666667,67.9069444444444,0.478119065365372,11.4748575687689
"351","9/4/19 13:35","ARBCtrlP5Can0-5",59,50.01,6.864405573,3.176974668,25,31254.7,2019-09-04 13:35:00,"Ponderosa Pine Meadow","Ambient","P5","Canopy","0-5",0.00728540868807432,15330.0469735504,261.95,14126.2429284889,53.9272492020954,1990.15,82.9229166666667,0.489658560091572,11.7518054421977
"352","9/14/19 12:01","ARBCtrlP5Can0-5",59,50.01,6.864405573,3.176974668,25,32535.4,2019-09-14 12:01:00,"Ponderosa Pine Meadow","Ambient","P5","Canopy","0-5",0.00728540868807432,15958.2146142261,236.45,13596.8104686269,57.5039563063094,2228.58333333333,92.8576388888889,0.522135003381964,12.5312400811671
"353","8/5/19 15:57","ARBCtrlP5IC0-5",113,50,6.864405573,2.8182643,25,10273.9,2019-08-05 15:57:00,"Ponderosa Pine Meadow","Ambient","P5","Intercanopy","0-5",0.00728395189769478,5039.2219282719,27.7333333333333,4638.39535221181,167.249832411483,27.7333333333333,1.15555555555556,1.51892952799461,36.4543086718706
"354","8/8/19 13:24","ARBCtrlP5IC0-5",113,50,6.864405573,2.8182643,25,17257,2019-08-08 13:24:00,"Ponderosa Pine Meadow","Ambient","P5","Intercanopy","0-5",0.00728395189769478,8464.34682215986,69.45,3425.12489388796,49.3178530437431,97.1833333333333,4.04930555555556,0.447894877772666,10.749477066544
"355","8/13/19 15:32","ARBCtrlP5IC0-5",113,50,6.864405573,2.8182643,25,12850.3,2019-08-13 15:32:00,"Ponderosa Pine Meadow","Ambient","P5","Intercanopy","0-5",0.00728395189769478,6302.91452563023,96,2793.72003416921,29.1012503559293,219.316666666667,9.13819444444444,0.264291735482479,6.34300165157949
"356","8/20/19 14:18","ARBCtrlP5IC0-5",113,50,6.864405573,2.8182643,25,14052.8,2019-08-20 14:18:00,"Ponderosa Pine Meadow","Ambient","P5","Intercanopy","0-5",0.00728395189769478,6892.72602552287,120.166666666667,5904.00085173195,49.131768530363,386.083333333333,16.0868055555556,0.44620489543905,10.7089174905372
"357","9/4/19 14:41","ARBCtrlP5IC0-5",113,50,6.864405573,2.8182643,25,33443,2019-09-04 14:41:00,"Ponderosa Pine Meadow","Ambient","P5","Intercanopy","0-5",0.00728395189769478,16403.3812814216,262.75,15245.7811808839,58.0239055409471,746.466666666667,31.1027777777778,0.526961505341774,12.6470761282026
"358","9/14/19 14:37","ARBCtrlP5IC0-5",113,50,6.864405573,2.8182643,25,24593.7,2019-09-14 14:37:00,"Ponderosa Pine Meadow","Ambient","P5","Intercanopy","0-5",0.00728395189769478,12062.908178719,238.266666666667,9802.05401854838,41.1390067930122,986.4,41.1,0.373616231892778,8.96678956542668
